ranking,avatar_address,ticker,amount,rate
492,b4F04A910b7e404b504eEA9eDf8C9a0F63aDDbba,RUNESTONE_FENRIR1,370,25
492,b4F04A910b7e404b504eEA9eDf8C9a0F63aDDbba,RUNESTONE_FENRIR2,105,25
492,b4F04A910b7e404b504eEA9eDf8C9a0F63aDDbba,RUNESTONE_FENRIR3,25,25
493,187c30EFC3BC8DceA069506560354048FA4eA910,RUNESTONE_FENRIR2,105,25
493,187c30EFC3BC8DceA069506560354048FA4eA910,RUNESTONE_FENRIR3,25,25
493,187c30EFC3BC8DceA069506560354048FA4eA910,RUNESTONE_FENRIR1,370,25
494,19326abE59e7115290cF0c69d295C542E2CF973A,RUNESTONE_FENRIR3,25,25
494,19326abE59e7115290cF0c69d295C542E2CF973A,RUNESTONE_FENRIR1,370,25
494,19326abE59e7115290cF0c69d295C542E2CF973A,RUNESTONE_FENRIR2,105,25
495,b8FB473820fF03AdF3fc6d88a57AFE5917124898,RUNESTONE_FENRIR3,25,25
495,b8FB473820fF03AdF3fc6d88a57AFE5917124898,RUNESTONE_FENRIR2,105,25
495,b8FB473820fF03AdF3fc6d88a57AFE5917124898,RUNESTONE_FENRIR1,370,25
496,ef7C7674f438291A25DF248272BA296263aE84BB,RUNESTONE_FENRIR1,370,25
496,ef7C7674f438291A25DF248272BA296263aE84BB,RUNESTONE_FENRIR2,105,25
496,ef7C7674f438291A25DF248272BA296263aE84BB,RUNESTONE_FENRIR3,25,25
497,5198E8383bf0d877Ae754150FEAcB19F2B176031,RUNESTONE_FENRIR2,105,25
497,5198E8383bf0d877Ae754150FEAcB19F2B176031,RUNESTONE_FENRIR1,370,25
497,5198E8383bf0d877Ae754150FEAcB19F2B176031,RUNESTONE_FENRIR3,25,25
498,D92057ABFFADA3D81fF765243D07FEADd5Adc247,RUNESTONE_FENRIR1,370,25
498,D92057ABFFADA3D81fF765243D07FEADd5Adc247,RUNESTONE_FENRIR3,25,25
498,D92057ABFFADA3D81fF765243D07FEADd5Adc247,RUNESTONE_FENRIR2,105,25
499,aa6265Ba002fF2f6c2bB94D0b0bD06500b35680B,RUNESTONE_FENRIR1,370,25
499,aa6265Ba002fF2f6c2bB94D0b0bD06500b35680B,RUNESTONE_FENRIR2,105,25
499,aa6265Ba002fF2f6c2bB94D0b0bD06500b35680B,RUNESTONE_FENRIR3,25,25
500,8C3b96FB384be499bFe80BB16f078cAA32794991,RUNESTONE_FENRIR2,105,25
500,8C3b96FB384be499bFe80BB16f078cAA32794991,RUNESTONE_FENRIR3,25,25
500,8C3b96FB384be499bFe80BB16f078cAA32794991,RUNESTONE_FENRIR1,370,25
501,4a07Ea64F72C4C98415755827c71D8e1daB02230,RUNESTONE_FENRIR1,370,25
501,4a07Ea64F72C4C98415755827c71D8e1daB02230,RUNESTONE_FENRIR2,105,25
501,4a07Ea64F72C4C98415755827c71D8e1daB02230,RUNESTONE_FENRIR3,25,25
502,ca96C7483b9932bd2Fa7318cbDE1F81408dc0aeD,RUNESTONE_FENRIR1,370,25
502,ca96C7483b9932bd2Fa7318cbDE1F81408dc0aeD,RUNESTONE_FENRIR2,105,25
502,ca96C7483b9932bd2Fa7318cbDE1F81408dc0aeD,RUNESTONE_FENRIR3,25,25
503,b2609a08976A3907Fd7aF3a727b6B7842fF5951D,RUNESTONE_FENRIR2,105,25
503,b2609a08976A3907Fd7aF3a727b6B7842fF5951D,RUNESTONE_FENRIR3,25,25
503,b2609a08976A3907Fd7aF3a727b6B7842fF5951D,RUNESTONE_FENRIR1,370,25
504,f3f39ebfa107Ab7dF451d45D0A5d50DD352D31a4,RUNESTONE_FENRIR2,105,25
504,f3f39ebfa107Ab7dF451d45D0A5d50DD352D31a4,RUNESTONE_FENRIR1,370,25
504,f3f39ebfa107Ab7dF451d45D0A5d50DD352D31a4,RUNESTONE_FENRIR3,25,25
505,075a2ec1d59e446151b1f535c92B8E17c54e933f,RUNESTONE_FENRIR2,105,25
505,075a2ec1d59e446151b1f535c92B8E17c54e933f,RUNESTONE_FENRIR3,25,25
505,075a2ec1d59e446151b1f535c92B8E17c54e933f,RUNESTONE_FENRIR1,370,25
506,B74780dad74a6C57c2e861B976B782C241cB62f3,RUNESTONE_FENRIR2,105,25
506,B74780dad74a6C57c2e861B976B782C241cB62f3,RUNESTONE_FENRIR3,25,25
506,B74780dad74a6C57c2e861B976B782C241cB62f3,RUNESTONE_FENRIR1,370,25
507,77cB9067936f4b01AD3246A72C2dd50c63210491,RUNESTONE_FENRIR2,105,25
507,77cB9067936f4b01AD3246A72C2dd50c63210491,RUNESTONE_FENRIR3,25,25
507,77cB9067936f4b01AD3246A72C2dd50c63210491,RUNESTONE_FENRIR1,370,25
508,FCA7efe7780FDA6c73D50558Bd8267a6ACc08d80,RUNESTONE_FENRIR2,105,25
508,FCA7efe7780FDA6c73D50558Bd8267a6ACc08d80,RUNESTONE_FENRIR1,370,25
508,FCA7efe7780FDA6c73D50558Bd8267a6ACc08d80,RUNESTONE_FENRIR3,25,25
509,C8070072a34C98c4E6B0272c5641E6683755f573,RUNESTONE_FENRIR2,105,25
509,C8070072a34C98c4E6B0272c5641E6683755f573,RUNESTONE_FENRIR1,370,25
509,C8070072a34C98c4E6B0272c5641E6683755f573,RUNESTONE_FENRIR3,25,25
510,4dDD0296Ec60D4e13457aB95C6c1DE82d3118eBE,RUNESTONE_FENRIR3,25,26
510,4dDD0296Ec60D4e13457aB95C6c1DE82d3118eBE,RUNESTONE_FENRIR2,105,26
510,4dDD0296Ec60D4e13457aB95C6c1DE82d3118eBE,RUNESTONE_FENRIR1,370,26
511,242fCe6fC93321a5Da1928Cc95c98Ef98e0B1230,RUNESTONE_FENRIR2,105,26
511,242fCe6fC93321a5Da1928Cc95c98Ef98e0B1230,RUNESTONE_FENRIR3,25,26
511,242fCe6fC93321a5Da1928Cc95c98Ef98e0B1230,RUNESTONE_FENRIR1,370,26
512,514708D19753a3589548ec05bfA5787D66eBab37,RUNESTONE_FENRIR1,370,26
512,514708D19753a3589548ec05bfA5787D66eBab37,RUNESTONE_FENRIR2,105,26
512,514708D19753a3589548ec05bfA5787D66eBab37,RUNESTONE_FENRIR3,25,26
513,d169cb33810cc0a2a512e76825EF64bbF5AD6e97,RUNESTONE_FENRIR1,370,26
513,d169cb33810cc0a2a512e76825EF64bbF5AD6e97,RUNESTONE_FENRIR2,105,26
513,d169cb33810cc0a2a512e76825EF64bbF5AD6e97,RUNESTONE_FENRIR3,25,26
514,6ebcd63173B9efE719A0df2FF29F94DaD06B94A1,RUNESTONE_FENRIR2,105,26
514,6ebcd63173B9efE719A0df2FF29F94DaD06B94A1,RUNESTONE_FENRIR1,370,26
514,6ebcd63173B9efE719A0df2FF29F94DaD06B94A1,RUNESTONE_FENRIR3,25,26
515,b2a8E5eED48ea8D410bED0C76465f4b7aeB309Bd,RUNESTONE_FENRIR1,370,26
515,b2a8E5eED48ea8D410bED0C76465f4b7aeB309Bd,RUNESTONE_FENRIR2,105,26
515,b2a8E5eED48ea8D410bED0C76465f4b7aeB309Bd,RUNESTONE_FENRIR3,25,26
516,841A6Dd6F368bf7eefd540e5D6410b0C44690eB4,RUNESTONE_FENRIR1,370,26
516,841A6Dd6F368bf7eefd540e5D6410b0C44690eB4,RUNESTONE_FENRIR2,105,26
516,841A6Dd6F368bf7eefd540e5D6410b0C44690eB4,RUNESTONE_FENRIR3,25,26
517,1fC3CfcaC8c778C0ce804f5af04D58e3B7e039Ee,RUNESTONE_FENRIR1,370,26
517,1fC3CfcaC8c778C0ce804f5af04D58e3B7e039Ee,RUNESTONE_FENRIR2,105,26
517,1fC3CfcaC8c778C0ce804f5af04D58e3B7e039Ee,RUNESTONE_FENRIR3,25,26
518,1C7D9581780511E76807638b62357D416131BF11,RUNESTONE_FENRIR1,370,26
518,1C7D9581780511E76807638b62357D416131BF11,RUNESTONE_FENRIR3,25,26
518,1C7D9581780511E76807638b62357D416131BF11,RUNESTONE_FENRIR2,105,26
519,6a77B4Db91019450016c2252aC1ba391e9713977,RUNESTONE_FENRIR1,370,26
519,6a77B4Db91019450016c2252aC1ba391e9713977,RUNESTONE_FENRIR3,25,26
519,6a77B4Db91019450016c2252aC1ba391e9713977,RUNESTONE_FENRIR2,105,26
520,d5850d56F2c94b7ac122C31A28C6faF50d1D7232,RUNESTONE_FENRIR1,370,26
520,d5850d56F2c94b7ac122C31A28C6faF50d1D7232,RUNESTONE_FENRIR2,105,26
520,d5850d56F2c94b7ac122C31A28C6faF50d1D7232,RUNESTONE_FENRIR3,25,26
521,f83dA421a1B3882a9337f021Bfa3803060B69eBF,RUNESTONE_FENRIR2,105,26
521,f83dA421a1B3882a9337f021Bfa3803060B69eBF,RUNESTONE_FENRIR3,25,26
521,f83dA421a1B3882a9337f021Bfa3803060B69eBF,RUNESTONE_FENRIR1,370,26
522,4b0602F160a15732612988E8D77da7C26C387856,RUNESTONE_FENRIR3,25,26
522,4b0602F160a15732612988E8D77da7C26C387856,RUNESTONE_FENRIR2,105,26
522,4b0602F160a15732612988E8D77da7C26C387856,RUNESTONE_FENRIR1,370,26
523,F64Fe7D9842C838A8c73336ab65b0A873Db4d79F,RUNESTONE_FENRIR1,370,26
523,F64Fe7D9842C838A8c73336ab65b0A873Db4d79F,RUNESTONE_FENRIR3,25,26
523,F64Fe7D9842C838A8c73336ab65b0A873Db4d79F,RUNESTONE_FENRIR2,105,26
524,2AB50a5eD8Fd1881842f75ec690Ac8EFcC5532Cd,RUNESTONE_FENRIR3,25,26
524,2AB50a5eD8Fd1881842f75ec690Ac8EFcC5532Cd,RUNESTONE_FENRIR2,105,26
524,2AB50a5eD8Fd1881842f75ec690Ac8EFcC5532Cd,RUNESTONE_FENRIR1,370,26
525,1f93f72d3cfbAcC8606F2a2a5969Ec041067dDEE,RUNESTONE_FENRIR1,370,26
525,1f93f72d3cfbAcC8606F2a2a5969Ec041067dDEE,RUNESTONE_FENRIR2,105,26
525,1f93f72d3cfbAcC8606F2a2a5969Ec041067dDEE,RUNESTONE_FENRIR3,25,26
526,74BB0da592c51fa7C5cdD1d2b78D9fFA12CEB4F0,RUNESTONE_FENRIR3,25,26
526,74BB0da592c51fa7C5cdD1d2b78D9fFA12CEB4F0,RUNESTONE_FENRIR2,105,26
526,74BB0da592c51fa7C5cdD1d2b78D9fFA12CEB4F0,RUNESTONE_FENRIR1,370,26
527,168e686B7Efc8F0134aEB8C36021b073097A0769,RUNESTONE_FENRIR2,105,26
527,168e686B7Efc8F0134aEB8C36021b073097A0769,RUNESTONE_FENRIR3,25,26
527,168e686B7Efc8F0134aEB8C36021b073097A0769,RUNESTONE_FENRIR1,370,26
528,022ff5E3f580CBF0A611B96955017410aD335A9e,RUNESTONE_FENRIR2,105,26
528,022ff5E3f580CBF0A611B96955017410aD335A9e,RUNESTONE_FENRIR3,25,26
528,022ff5E3f580CBF0A611B96955017410aD335A9e,RUNESTONE_FENRIR1,370,26
529,CFAf499Ba7cF15abaC0849e9917bc902427Ff7A8,RUNESTONE_FENRIR3,25,27
529,CFAf499Ba7cF15abaC0849e9917bc902427Ff7A8,RUNESTONE_FENRIR2,105,27
529,CFAf499Ba7cF15abaC0849e9917bc902427Ff7A8,RUNESTONE_FENRIR1,370,27
530,2076fFbA28306CEF64CFaC50aD24B8378D4cCAB6,RUNESTONE_FENRIR2,105,27
530,2076fFbA28306CEF64CFaC50aD24B8378D4cCAB6,RUNESTONE_FENRIR1,370,27
530,2076fFbA28306CEF64CFaC50aD24B8378D4cCAB6,RUNESTONE_FENRIR3,25,27
531,7E5b8aAF519E9E4be70f6Fb124b6515639E002d4,RUNESTONE_FENRIR3,25,27
531,7E5b8aAF519E9E4be70f6Fb124b6515639E002d4,RUNESTONE_FENRIR2,105,27
531,7E5b8aAF519E9E4be70f6Fb124b6515639E002d4,RUNESTONE_FENRIR1,370,27
532,Ef4eF3FEc4ec88E269466119Ed4CA41af690041c,RUNESTONE_FENRIR2,105,27
532,Ef4eF3FEc4ec88E269466119Ed4CA41af690041c,RUNESTONE_FENRIR1,370,27
532,Ef4eF3FEc4ec88E269466119Ed4CA41af690041c,RUNESTONE_FENRIR3,25,27
533,571CC27EE272EFFb53462f119db8FAD65e9898c0,RUNESTONE_FENRIR2,105,27
533,571CC27EE272EFFb53462f119db8FAD65e9898c0,RUNESTONE_FENRIR1,370,27
533,571CC27EE272EFFb53462f119db8FAD65e9898c0,RUNESTONE_FENRIR3,25,27
534,67A2AB6721C52d372C2ed1800f612B16f8e2c0b5,RUNESTONE_FENRIR3,25,27
534,67A2AB6721C52d372C2ed1800f612B16f8e2c0b5,RUNESTONE_FENRIR1,370,27
534,67A2AB6721C52d372C2ed1800f612B16f8e2c0b5,RUNESTONE_FENRIR2,105,27
535,76c9ae63ab347111d89ebE5ABcB61e7cAcA36E1e,RUNESTONE_FENRIR3,25,27
535,76c9ae63ab347111d89ebE5ABcB61e7cAcA36E1e,RUNESTONE_FENRIR1,370,27
535,76c9ae63ab347111d89ebE5ABcB61e7cAcA36E1e,RUNESTONE_FENRIR2,105,27
536,7d5959a7306939c5fa723bB292EB518CC1711cC6,RUNESTONE_FENRIR3,25,27
536,7d5959a7306939c5fa723bB292EB518CC1711cC6,RUNESTONE_FENRIR1,370,27
536,7d5959a7306939c5fa723bB292EB518CC1711cC6,RUNESTONE_FENRIR2,105,27
537,dc5930BD5B3F940CA03f79124eF3b5D32Fc9c539,RUNESTONE_FENRIR3,25,27
537,dc5930BD5B3F940CA03f79124eF3b5D32Fc9c539,RUNESTONE_FENRIR2,105,27
537,dc5930BD5B3F940CA03f79124eF3b5D32Fc9c539,RUNESTONE_FENRIR1,370,27
538,A1aE73D0a941a4115d89aE830Cc6F25Bb56d0CB5,RUNESTONE_FENRIR3,25,27
538,A1aE73D0a941a4115d89aE830Cc6F25Bb56d0CB5,RUNESTONE_FENRIR1,370,27
538,A1aE73D0a941a4115d89aE830Cc6F25Bb56d0CB5,RUNESTONE_FENRIR2,105,27
539,dDEAEacE6B1771Ff734B836e6D20B18cD4FC345c,RUNESTONE_FENRIR3,25,27
539,dDEAEacE6B1771Ff734B836e6D20B18cD4FC345c,RUNESTONE_FENRIR2,105,27
539,dDEAEacE6B1771Ff734B836e6D20B18cD4FC345c,RUNESTONE_FENRIR1,370,27
540,f26D8E4a29d0958cF682b080bb814F8255515b02,RUNESTONE_FENRIR3,25,27
540,f26D8E4a29d0958cF682b080bb814F8255515b02,RUNESTONE_FENRIR1,370,27
540,f26D8E4a29d0958cF682b080bb814F8255515b02,RUNESTONE_FENRIR2,105,27
541,D87f48419Fc12694f94D2E61Efa749b2a474Fb78,RUNESTONE_FENRIR2,105,27
541,D87f48419Fc12694f94D2E61Efa749b2a474Fb78,RUNESTONE_FENRIR3,25,27
541,D87f48419Fc12694f94D2E61Efa749b2a474Fb78,RUNESTONE_FENRIR1,370,27
542,2ba60Afb205dfb1bf93be7757452E8F91471D16C,RUNESTONE_FENRIR3,25,27
542,2ba60Afb205dfb1bf93be7757452E8F91471D16C,RUNESTONE_FENRIR1,370,27
542,2ba60Afb205dfb1bf93be7757452E8F91471D16C,RUNESTONE_FENRIR2,105,27
543,6F813Ad797823B4400ba51B7e2Bb4113466F26F9,RUNESTONE_FENRIR1,370,27
543,6F813Ad797823B4400ba51B7e2Bb4113466F26F9,RUNESTONE_FENRIR3,25,27
543,6F813Ad797823B4400ba51B7e2Bb4113466F26F9,RUNESTONE_FENRIR2,105,27
544,454C3c5E609eD62484b5a0d84D316CF5997CcEbC,RUNESTONE_FENRIR3,25,27
544,454C3c5E609eD62484b5a0d84D316CF5997CcEbC,RUNESTONE_FENRIR2,105,27
544,454C3c5E609eD62484b5a0d84D316CF5997CcEbC,RUNESTONE_FENRIR1,370,27
545,d7be80De0fb2101F04ac347B3a7D83f120f8Ae57,RUNESTONE_FENRIR2,105,27
545,d7be80De0fb2101F04ac347B3a7D83f120f8Ae57,RUNESTONE_FENRIR1,370,27
545,d7be80De0fb2101F04ac347B3a7D83f120f8Ae57,RUNESTONE_FENRIR3,25,27
546,014decb10fB3f3F37F242851b6CBd41111b711c8,RUNESTONE_FENRIR2,105,27
546,014decb10fB3f3F37F242851b6CBd41111b711c8,RUNESTONE_FENRIR1,370,27
546,014decb10fB3f3F37F242851b6CBd41111b711c8,RUNESTONE_FENRIR3,25,27
547,5c27dd324219C2C24467aC82D5e17c78e64eee44,RUNESTONE_FENRIR2,105,27
547,5c27dd324219C2C24467aC82D5e17c78e64eee44,RUNESTONE_FENRIR1,370,27
547,5c27dd324219C2C24467aC82D5e17c78e64eee44,RUNESTONE_FENRIR3,25,27
548,4d79F1f4E798AD5A9431AcDCC29D9351C8e26FAb,RUNESTONE_FENRIR2,105,27
548,4d79F1f4E798AD5A9431AcDCC29D9351C8e26FAb,RUNESTONE_FENRIR1,370,27
548,4d79F1f4E798AD5A9431AcDCC29D9351C8e26FAb,RUNESTONE_FENRIR3,25,27
549,13375D965F972D6323A2Ac891c01b302085fC862,RUNESTONE_FENRIR1,370,28
549,13375D965F972D6323A2Ac891c01b302085fC862,RUNESTONE_FENRIR3,25,28
549,13375D965F972D6323A2Ac891c01b302085fC862,RUNESTONE_FENRIR2,105,28
550,c7432162E2a45090B32F63D86e9e717692e7dBd6,RUNESTONE_FENRIR1,370,28
550,c7432162E2a45090B32F63D86e9e717692e7dBd6,RUNESTONE_FENRIR3,25,28
550,c7432162E2a45090B32F63D86e9e717692e7dBd6,RUNESTONE_FENRIR2,105,28
551,A4A91637b13464810C8BA6A806F48089b42b806f,RUNESTONE_FENRIR2,105,28
551,A4A91637b13464810C8BA6A806F48089b42b806f,RUNESTONE_FENRIR3,25,28
551,A4A91637b13464810C8BA6A806F48089b42b806f,RUNESTONE_FENRIR1,370,28
552,D5Ac29a4d884374FE1E8f2Ad645D206aB0648158,RUNESTONE_FENRIR2,105,28
552,D5Ac29a4d884374FE1E8f2Ad645D206aB0648158,RUNESTONE_FENRIR3,25,28
552,D5Ac29a4d884374FE1E8f2Ad645D206aB0648158,RUNESTONE_FENRIR1,370,28
553,63392EB1a4EE5BDB3DEF485e891db2d5dB634795,RUNESTONE_FENRIR2,105,28
553,63392EB1a4EE5BDB3DEF485e891db2d5dB634795,RUNESTONE_FENRIR1,370,28
553,63392EB1a4EE5BDB3DEF485e891db2d5dB634795,RUNESTONE_FENRIR3,25,28
554,D34e74555e911146BE872E0BD7EBa441356cf625,RUNESTONE_FENRIR1,370,28
554,D34e74555e911146BE872E0BD7EBa441356cf625,RUNESTONE_FENRIR3,25,28
554,D34e74555e911146BE872E0BD7EBa441356cf625,RUNESTONE_FENRIR2,105,28
555,521dC62406D3749837260B369298855FB8A46B15,RUNESTONE_FENRIR2,105,28
555,521dC62406D3749837260B369298855FB8A46B15,RUNESTONE_FENRIR3,25,28
555,521dC62406D3749837260B369298855FB8A46B15,RUNESTONE_FENRIR1,370,28
556,FA15225D98354f0BAf28613500b6c428C96545e3,RUNESTONE_FENRIR2,105,28
556,FA15225D98354f0BAf28613500b6c428C96545e3,RUNESTONE_FENRIR1,370,28
556,FA15225D98354f0BAf28613500b6c428C96545e3,RUNESTONE_FENRIR3,25,28
557,5f5101Ddf6B5b00A338101d43f1759D6Fc047559,RUNESTONE_FENRIR2,105,28
557,5f5101Ddf6B5b00A338101d43f1759D6Fc047559,RUNESTONE_FENRIR3,25,28
557,5f5101Ddf6B5b00A338101d43f1759D6Fc047559,RUNESTONE_FENRIR1,370,28
558,a7B78b58c835ce6D6356950b6aa3A6816C1CA19a,RUNESTONE_FENRIR1,370,28
558,a7B78b58c835ce6D6356950b6aa3A6816C1CA19a,RUNESTONE_FENRIR3,25,28
558,a7B78b58c835ce6D6356950b6aa3A6816C1CA19a,RUNESTONE_FENRIR2,105,28
559,405a334dC3a0f32cF3B4c1A195f26995f5D10147,RUNESTONE_FENRIR2,105,28
559,405a334dC3a0f32cF3B4c1A195f26995f5D10147,RUNESTONE_FENRIR3,25,28
559,405a334dC3a0f32cF3B4c1A195f26995f5D10147,RUNESTONE_FENRIR1,370,28
560,D79956348c7D2b3F376E72A23E2e5dE691fe7002,RUNESTONE_FENRIR3,25,28
560,D79956348c7D2b3F376E72A23E2e5dE691fe7002,RUNESTONE_FENRIR2,105,28
560,D79956348c7D2b3F376E72A23E2e5dE691fe7002,RUNESTONE_FENRIR1,370,28
561,02BD00a9d128EEFE231d988C6dE2149dA3a2caE4,RUNESTONE_FENRIR1,370,28
561,02BD00a9d128EEFE231d988C6dE2149dA3a2caE4,RUNESTONE_FENRIR3,25,28
561,02BD00a9d128EEFE231d988C6dE2149dA3a2caE4,RUNESTONE_FENRIR2,105,28
562,428688d0518075Fe38721C03d1DFb7c68D0c908B,RUNESTONE_FENRIR3,25,28
562,428688d0518075Fe38721C03d1DFb7c68D0c908B,RUNESTONE_FENRIR2,105,28
562,428688d0518075Fe38721C03d1DFb7c68D0c908B,RUNESTONE_FENRIR1,370,28
563,dEA8706576b380f3B2E8bc5E25C4f76535d74a84,RUNESTONE_FENRIR3,25,28
563,dEA8706576b380f3B2E8bc5E25C4f76535d74a84,RUNESTONE_FENRIR1,370,28
563,dEA8706576b380f3B2E8bc5E25C4f76535d74a84,RUNESTONE_FENRIR2,105,28
564,C25597Dd9F7118Fd941756648f2d70B317c12e69,RUNESTONE_FENRIR3,25,28
564,C25597Dd9F7118Fd941756648f2d70B317c12e69,RUNESTONE_FENRIR2,105,28
564,C25597Dd9F7118Fd941756648f2d70B317c12e69,RUNESTONE_FENRIR1,370,28
565,c35717957f5E30731835251c8A735BB0B0Faa17c,RUNESTONE_FENRIR2,105,28
565,c35717957f5E30731835251c8A735BB0B0Faa17c,RUNESTONE_FENRIR3,25,28
565,c35717957f5E30731835251c8A735BB0B0Faa17c,RUNESTONE_FENRIR1,370,28
566,eDD538a2ad243c19dCb5a064D54E581d895bEaC0,RUNESTONE_FENRIR1,370,28
566,eDD538a2ad243c19dCb5a064D54E581d895bEaC0,RUNESTONE_FENRIR3,25,28
566,eDD538a2ad243c19dCb5a064D54E581d895bEaC0,RUNESTONE_FENRIR2,105,28
567,88F3a62cE0779c15fa65CD2763aDA4E05ED1a177,RUNESTONE_FENRIR2,105,28
567,88F3a62cE0779c15fa65CD2763aDA4E05ED1a177,RUNESTONE_FENRIR3,25,28
567,88F3a62cE0779c15fa65CD2763aDA4E05ED1a177,RUNESTONE_FENRIR1,370,28
568,8d858996DE4832E9eC458bD23fE5B6b22907D53b,RUNESTONE_FENRIR3,25,29
568,8d858996DE4832E9eC458bD23fE5B6b22907D53b,RUNESTONE_FENRIR2,105,29
568,8d858996DE4832E9eC458bD23fE5B6b22907D53b,RUNESTONE_FENRIR1,370,29
569,A646d4Eb902Ac64a0D6a2cc67869AC5491706603,RUNESTONE_FENRIR1,370,29
569,A646d4Eb902Ac64a0D6a2cc67869AC5491706603,RUNESTONE_FENRIR3,25,29
569,A646d4Eb902Ac64a0D6a2cc67869AC5491706603,RUNESTONE_FENRIR2,105,29
570,2Bac48b60CA0E441b83575b0f8533d97b59E973D,RUNESTONE_FENRIR1,370,29
570,2Bac48b60CA0E441b83575b0f8533d97b59E973D,RUNESTONE_FENRIR3,25,29
570,2Bac48b60CA0E441b83575b0f8533d97b59E973D,RUNESTONE_FENRIR2,105,29
571,Bc1eb4eBb2185e009a32eCe244305095f5fed625,RUNESTONE_FENRIR3,25,29
571,Bc1eb4eBb2185e009a32eCe244305095f5fed625,RUNESTONE_FENRIR1,370,29
571,Bc1eb4eBb2185e009a32eCe244305095f5fed625,RUNESTONE_FENRIR2,105,29
572,7F661b89067ECE10ef077F64498B44e8FE599106,RUNESTONE_FENRIR1,370,29
572,7F661b89067ECE10ef077F64498B44e8FE599106,RUNESTONE_FENRIR2,105,29
572,7F661b89067ECE10ef077F64498B44e8FE599106,RUNESTONE_FENRIR3,25,29
573,12C84dF1b3149896Fd0E0A6E373e8ba6Ee57C4F1,RUNESTONE_FENRIR3,25,29
573,12C84dF1b3149896Fd0E0A6E373e8ba6Ee57C4F1,RUNESTONE_FENRIR1,370,29
573,12C84dF1b3149896Fd0E0A6E373e8ba6Ee57C4F1,RUNESTONE_FENRIR2,105,29
574,992670c533a94C2F2e69e279Dee2ab6c7CD454b1,RUNESTONE_FENRIR3,25,29
574,992670c533a94C2F2e69e279Dee2ab6c7CD454b1,RUNESTONE_FENRIR2,105,29
574,992670c533a94C2F2e69e279Dee2ab6c7CD454b1,RUNESTONE_FENRIR1,370,29
575,02DC6a2Af51DC0ABc8475d343Bb548B284b68c31,RUNESTONE_FENRIR2,105,29
575,02DC6a2Af51DC0ABc8475d343Bb548B284b68c31,RUNESTONE_FENRIR3,25,29
575,02DC6a2Af51DC0ABc8475d343Bb548B284b68c31,RUNESTONE_FENRIR1,370,29
576,E8f7e4a8cd3dCf887ca1d1c82A821B56c1d2640D,RUNESTONE_FENRIR1,370,29
576,E8f7e4a8cd3dCf887ca1d1c82A821B56c1d2640D,RUNESTONE_FENRIR2,105,29
576,E8f7e4a8cd3dCf887ca1d1c82A821B56c1d2640D,RUNESTONE_FENRIR3,25,29
577,Ae3a162d7e055870883250BbE064561C655c0342,RUNESTONE_FENRIR2,105,29
577,Ae3a162d7e055870883250BbE064561C655c0342,RUNESTONE_FENRIR1,370,29
577,Ae3a162d7e055870883250BbE064561C655c0342,RUNESTONE_FENRIR3,25,29
578,9322ED30337446673eEeD80d2Fa18949C850Ec9D,RUNESTONE_FENRIR2,105,29
578,9322ED30337446673eEeD80d2Fa18949C850Ec9D,RUNESTONE_FENRIR3,25,29
578,9322ED30337446673eEeD80d2Fa18949C850Ec9D,RUNESTONE_FENRIR1,370,29
579,b4ad717F3C8Fa23973cC3148073a71BDF8fd3C3f,RUNESTONE_FENRIR2,105,29
579,b4ad717F3C8Fa23973cC3148073a71BDF8fd3C3f,RUNESTONE_FENRIR1,370,29
579,b4ad717F3C8Fa23973cC3148073a71BDF8fd3C3f,RUNESTONE_FENRIR3,25,29
580,D1740330Cc9f28de4Ba4C363dFa75559F375c030,RUNESTONE_FENRIR3,25,29
580,D1740330Cc9f28de4Ba4C363dFa75559F375c030,RUNESTONE_FENRIR1,370,29
580,D1740330Cc9f28de4Ba4C363dFa75559F375c030,RUNESTONE_FENRIR2,105,29
581,EF597c181610CfF2bAaC5B4FC03CAEa5ee84E87a,RUNESTONE_FENRIR2,105,29
581,EF597c181610CfF2bAaC5B4FC03CAEa5ee84E87a,RUNESTONE_FENRIR1,370,29
581,EF597c181610CfF2bAaC5B4FC03CAEa5ee84E87a,RUNESTONE_FENRIR3,25,29
582,4DC1b8229E31b44C0479eaef2F961647FdE8d395,RUNESTONE_FENRIR1,370,29
582,4DC1b8229E31b44C0479eaef2F961647FdE8d395,RUNESTONE_FENRIR3,25,29
582,4DC1b8229E31b44C0479eaef2F961647FdE8d395,RUNESTONE_FENRIR2,105,29
583,A28b170eFC8C8707bad6f64B46e53Fd68D867852,RUNESTONE_FENRIR3,25,29
583,A28b170eFC8C8707bad6f64B46e53Fd68D867852,RUNESTONE_FENRIR1,370,29
583,A28b170eFC8C8707bad6f64B46e53Fd68D867852,RUNESTONE_FENRIR2,105,29
584,524532B65d6fA1FDE6E3526ac838a866d41C76c8,RUNESTONE_FENRIR2,105,29
584,524532B65d6fA1FDE6E3526ac838a866d41C76c8,RUNESTONE_FENRIR3,25,29
584,524532B65d6fA1FDE6E3526ac838a866d41C76c8,RUNESTONE_FENRIR1,370,29
585,Bc96E6A0Dd5475970f9a2A8074e5F7B83Cc35cB7,RUNESTONE_FENRIR1,370,29
585,Bc96E6A0Dd5475970f9a2A8074e5F7B83Cc35cB7,RUNESTONE_FENRIR3,25,29
